Organism A,Organism B,Ancestor age,Rate
Tragelaphus strepsiceros,Nasua nasua,87325000,3358653.846153846
Tragelaphus strepsiceros,Tursiops truncatus,109550000,5216666.666666667
Tragelaphus strepsiceros,Anas platyrhynchos,316350000,6083653.846153846
Tragelaphus strepsiceros,Camelus bactrianus,48200000,2008333.3333333333
Tragelaphus strepsiceros,Cavia porcellus,87325000,2079166.6666666667
Tragelaphus strepsiceros,Crocuta crocuta,87325000,3234259.2592592593
Tragelaphus strepsiceros,Elephas maximus,87325000,2728906.25
Tragelaphus strepsiceros,Lama guanicoe,48200000,2008333.3333333333
Tragelaphus strepsiceros,Martes foina,87325000,3969318.1818181816
Tragelaphus strepsiceros,Mustela putorius,87325000,3796739.1304347827
Tragelaphus strepsiceros,Paguma larvata,87325000,3493000.0
Tragelaphus strepsiceros,Sminthopsis crassicaudata,144850000,3081914.8936170214
Tragelaphus strepsiceros,Struthio camelus,316350000,5968867.924528302
Tapirus terrestris,Mus musculus,92000000,2421052.6315789474
Tapirus terrestris,Rattus norvegicus,92000000,2555555.5555555555
Tapirus terrestris,Panthera leo,69775000,1836184.2105263157
Tapirus terrestris,Triturus cristatus,338650000,4455921.052631579
Tapirus terrestris,Ateles paniscus,92000000,3680000.0
Tapirus terrestris,Branta canadensis,316350000,6456122.448979592
Tapirus terrestris,Camelus dromedarius,87325000,3118750.0
Tapirus terrestris,Cebus albifrons,92000000,3680000.0
Tapirus terrestris,Crocodylus siamensis,316350000,4721641.791044776
Tapirus terrestris,Echinops telfairi,63575000,1630128.2051282052
Tapirus terrestris,Erinaceus europaeus,88177000,2844419.35483871
Tapirus terrestris,Hippopotamus amphibius,87325000,3358653.846153846
Tapirus terrestris,Lagothrix lagotricha,92000000,4000000.0
Tapirus terrestris,Lutra lutra,69775000,2683653.846153846
Tapirus terrestris,Macaca mulatta,92000000,3285714.285714286
Tapirus terrestris,Mellivora capensis,69775000,2683653.846153846
Tapirus terrestris,Microtus xanthognathus,92000000,1877551.0204081633
Tapirus terrestris,Nasua nasua,69775000,2491964.285714286
Tapirus terrestris,Tursiops truncatus,109550000,4213461.538461538
Tapirus terrestris,Anas platyrhynchos,316350000,6456122.448979592
Tapirus terrestris,Camelus bactrianus,87325000,3118750.0
Tapirus terrestris,Cavia porcellus,92000000,2044444.4444444445
Tapirus terrestris,Crocuta crocuta,69775000,2250806.4516129033
Tapirus terrestris,Elephas maximus,63575000,1673026.3157894737
Tapirus terrestris,Lama guanicoe,87325000,3118750.0
Tapirus terrestris,Martes foina,69775000,2791000.0
Tapirus terrestris,Mustela putorius,69775000,2584259.2592592593
Tapirus terrestris,Paguma larvata,69775000,2114393.9393939395
Tapirus terrestris,Sminthopsis crassicaudata,144850000,3368604.6511627906
Tapirus terrestris,Struthio camelus,316350000,6456122.448979592
Tapirus terrestris,Tragelaphus strepsiceros,87325000,3358653.846153846
Callimico goeldii,Mus musculus,66450000,2291379.3103448274
Callimico goeldii,Rattus norvegicus,66450000,2373214.285714286
Callimico goeldii,Panthera leo,99275000,3423275.8620689656
Callimico goeldii,Triturus cristatus,338650000,4341666.666666667
Callimico goeldii,Ateles paniscus,18900000,4725000.0
Callimico goeldii,Branta canadensis,316350000,7030000.0
Callimico goeldii,Camelus dromedarius,87325000,3969318.1818181816
Callimico goeldii,Cebus albifrons,32327925,4618275.0
Callimico goeldii,Crocodylus siamensis,316350000,4584782.608695652
Callimico goeldii,Echinops telfairi,93075000,2659285.714285714
Callimico goeldii,Erinaceus europaeus,88177000,3265814.814814815
Callimico goeldii,Hippopotamus amphibius,87325000,4366250.0
Callimico goeldii,Lagothrix lagotricha,18900000,2700000.0
Callimico goeldii,Lutra lutra,99275000,7636538.461538462
Callimico goeldii,Macaca mulatta,25062500,3132812.5
Callimico goeldii,Mellivora capensis,99275000,7091071.428571428
Callimico goeldii,Microtus xanthognathus,66450000,1444565.2173913044
Callimico goeldii,Nasua nasua,99275000,7636538.461538462
Callimico goeldii,Tursiops truncatus,109550000,5216666.666666667
Callimico goeldii,Anas platyrhynchos,316350000,7189772.7272727275
Callimico goeldii,Camelus bactrianus,87325000,3969318.1818181816
Callimico goeldii,Cavia porcellus,66450000,1845833.3333333333
Callimico goeldii,Crocuta crocuta,99275000,4512500.0
Callimico goeldii,Elephas maximus,93075000,3324107.1428571427
Callimico goeldii,Lama guanicoe,87325000,3796739.1304347827
Callimico goeldii,Martes foina,99275000,7636538.461538462
Callimico goeldii,Mustela putorius,99275000,7091071.428571428
Callimico goeldii,Paguma larvata,99275000,4316304.347826087
Callimico goeldii,Sminthopsis crassicaudata,144850000,3368604.6511627906
Callimico goeldii,Struthio camelus,316350000,6730851.063829787
Callimico goeldii,Tragelaphus strepsiceros,87325000,3638541.6666666665
Callimico goeldii,Tapirus terrestris,92000000,3407407.407407407
Colobus guereza,Mus musculus,66450000,588053.0973451327
Colobus guereza,Rattus norvegicus,66450000,593303.5714285715
Colobus guereza,Panthera leo,99275000,902500.0
Colobus guereza,Triturus cristatus,338650000,2798760.3305785125
Colobus guereza,Ateles paniscus,25062500,234228.9719626168
Colobus guereza,Branta canadensis,316350000,2750869.565217391
Colobus guereza,Camelus dromedarius,87325000,793863.6363636364
Colobus guereza,Cebus albifrons,32327925,304980.42452830187
Colobus guereza,Crocodylus siamensis,316350000,2680932.2033898304
Colobus guereza,Echinops telfairi,93075000,869859.8130841121
Colobus guereza,Erinaceus europaeus,88177000,794387.3873873873
Colobus guereza,Hippopotamus amphibius,87325000,801146.7889908256
Colobus guereza,Lagothrix lagotricha,25062500,236438.679245283
Colobus guereza,Lutra lutra,99275000,945476.1904761905
Colobus guereza,Macaca mulatta,13450750,128102.38095238095
Colobus guereza,Mellivora capensis,99275000,945476.1904761905
Colobus guereza,Microtus xanthognathus,66450000,582894.7368421053
Colobus guereza,Nasua nasua,99275000,945476.1904761905
Colobus guereza,Tursiops truncatus,109550000,986936.9369369369
Colobus guereza,Anas platyrhynchos,316350000,2727155.172413793
Colobus guereza,Camelus bactrianus,87325000,793863.6363636364
Colobus guereza,Cavia porcellus,66450000,598648.6486486486
Colobus guereza,Crocuta crocuta,99275000,927803.738317757
Colobus guereza,Elephas maximus,93075000,853899.0825688073
Colobus guereza,Lama guanicoe,87325000,793863.6363636364
Colobus guereza,Martes foina,99275000,945476.1904761905
Colobus guereza,Mustela putorius,99275000,945476.1904761905
Colobus guereza,Paguma larvata,99275000,927803.738317757
Colobus guereza,Sminthopsis crassicaudata,144850000,1293303.5714285714
Colobus guereza,Struthio camelus,316350000,2775000.0
Colobus guereza,Tragelaphus strepsiceros,87325000,786711.7117117117
Colobus guereza,Tapirus terrestris,92000000,844036.6972477065
Colobus guereza,Callimico goeldii,25062500,234228.9719626168
Lama glama,Mus musculus,87325000,2239102.564102564
Lama glama,Rattus norvegicus,87325000,2425694.4444444445
Lama glama,Panthera leo,87325000,2816935.4838709678
Lama glama,Triturus cristatus,338650000,4515333.333333333
Lama glama,Ateles paniscus,87325000,3796739.1304347827
Lama glama,Branta canadensis,316350000,5858333.333333333
Lama glama,Camelus dromedarius,19500000,9750000.0
Lama glama,Cebus albifrons,87325000,3358653.846153846
Lama glama,Crocodylus siamensis,316350000,4721641.791044776
Lama glama,Echinops telfairi,87325000,2129878.048780488
Lama glama,Erinaceus europaeus,88177000,2939233.3333333335
Lama glama,Hippopotamus amphibius,49650000,2256818.1818181816
Lama glama,Lagothrix lagotricha,87325000,3638541.6666666665
Lama glama,Lutra lutra,87325000,3358653.846153846
Lama glama,Macaca mulatta,87325000,3234259.2592592593
Lama glama,Mellivora capensis,87325000,3234259.2592592593
Lama glama,Microtus xanthognathus,87325000,1647641.5094339622
Lama glama,Nasua nasua,87325000,3493000.0
Lama glama,Tursiops truncatus,109550000,4564583.333333333
Lama glama,Anas platyrhynchos,316350000,5858333.333333333
Lama glama,Camelus bactrianus,19500000,9750000.0
Lama glama,Cavia porcellus,87325000,1984659.0909090908
Lama glama,Crocuta crocuta,87325000,2910833.3333333335
Lama glama,Elephas maximus,87325000,3234259.2592592593
Lama glama,Martes foina,87325000,3358653.846153846
Lama glama,Mustela putorius,87325000,3234259.2592592593
Lama glama,Paguma larvata,87325000,3011206.896551724
Lama glama,Sminthopsis crassicaudata,144850000,3368604.6511627906
Lama glama,Struthio camelus,316350000,5968867.924528302
Lama glama,Tragelaphus strepsiceros,48200000,2008333.3333333333
Lama glama,Tapirus terrestris,87325000,3118750.0
Lama glama,Callimico goeldii,87325000,3796739.1304347827
Lama glama,Colobus guereza,87325000,793863.6363636364
Macropus giganteus,Mus musculus,144850000,3292045.4545454546
Macropus giganteus,Rattus norvegicus,144850000,3368604.6511627906
Macropus giganteus,Panthera leo,144850000,2956122.448979592
Macropus giganteus,Triturus cristatus,338650000,4455921.052631579
Macropus giganteus,Ateles paniscus,144850000,3714102.564102564
Macropus giganteus,Branta canadensis,316350000,7030000.0
Macropus giganteus,Camelus dromedarius,144850000,3532926.8292682925
Macropus giganteus,Cebus albifrons,144850000,3914864.864864865
Macropus giganteus,Crocodylus siamensis,316350000,4866923.076923077
Macropus giganteus,Echinops telfairi,144850000,2785576.923076923
Macropus giganteus,Erinaceus europaeus,88177000,2593441.1764705884
Macropus giganteus,Hippopotamus amphibius,144850000,3621250.0
Macropus giganteus,Lagothrix lagotricha,144850000,3811842.1052631577
Macropus giganteus,Lutra lutra,144850000,4260294.117647059
Macropus giganteus,Macaca mulatta,144850000,4023611.111111111
Macropus giganteus,Mellivora capensis,144850000,4260294.117647059
Macropus giganteus,Microtus xanthognathus,144850000,2785576.923076923
Macropus giganteus,Nasua nasua,144850000,3714102.564102564
Macropus giganteus,Tursiops truncatus,109550000,2671951.2195121953
Macropus giganteus,Anas platyrhynchos,316350000,6730851.063829787
Macropus giganteus,Camelus bactrianus,144850000,3532926.8292682925
Macropus giganteus,Cavia porcellus,144850000,3292045.4545454546
Macropus giganteus,Crocuta crocuta,144850000,3292045.4545454546
Macropus giganteus,Elephas maximus,144850000,3621250.0
Macropus giganteus,Lama guanicoe,144850000,3448809.523809524
Macropus giganteus,Martes foina,144850000,4138571.4285714286
Macropus giganteus,Mustela putorius,144850000,4023611.111111111
Macropus giganteus,Paguma larvata,144850000,3292045.4545454546
Macropus giganteus,Sminthopsis crassicaudata,46132500,1537750.0
Macropus giganteus,Struthio camelus,316350000,6590625.0
Macropus giganteus,Tragelaphus strepsiceros,144850000,3368604.6511627906
Macropus giganteus,Tapirus terrestris,144850000,3368604.6511627906
Macropus giganteus,Callimico goeldii,144850000,3714102.564102564
Macropus giganteus,Colobus guereza,144850000,1293303.5714285714
Macropus giganteus,Lama glama,144850000,3448809.523809524
Phalacrocorax carbo,Mus musculus,316350000,6730851.063829787
Phalacrocorax carbo,Rattus norvegicus,316350000,6202941.176470588
Phalacrocorax carbo,Panthera leo,316350000,6327000.0
Phalacrocorax carbo,Triturus cristatus,338650000,4769718.309859155
Phalacrocorax carbo,Ateles paniscus,316350000,7030000.0
Phalacrocorax carbo,Branta canadensis,105150000,11683333.333333334
Phalacrocorax carbo,Camelus dromedarius,316350000,5968867.924528302
Phalacrocorax carbo,Cebus albifrons,316350000,7030000.0
Phalacrocorax carbo,Crocodylus siamensis,249467500,4891519.607843137
Phalacrocorax carbo,Echinops telfairi,316350000,5649107.142857143
Phalacrocorax carbo,Erinaceus europaeus,316350000,7908750.0
Phalacrocorax carbo,Hippopotamus amphibius,316350000,7189772.7272727275
Phalacrocorax carbo,Lagothrix lagotricha,316350000,6730851.063829787
Phalacrocorax carbo,Lutra lutra,316350000,7532142.857142857
Phalacrocorax carbo,Macaca mulatta,316350000,7030000.0
Phalacrocorax carbo,Mellivora capensis,316350000,7715853.658536585
Phalacrocorax carbo,Microtus xanthognathus,316350000,5454310.344827586
Phalacrocorax carbo,Nasua nasua,316350000,7715853.658536585
Phalacrocorax carbo,Tursiops truncatus,316350000,6877173.9130434785
Phalacrocorax carbo,Anas platyrhynchos,105150000,11683333.333333334
Phalacrocorax carbo,Camelus bactrianus,316350000,5968867.924528302
Phalacrocorax carbo,Cavia porcellus,316350000,6456122.448979592
Phalacrocorax carbo,Crocuta crocuta,316350000,6590625.0
Phalacrocorax carbo,Elephas maximus,316350000,6730851.063829787
Phalacrocorax carbo,Lama guanicoe,316350000,5858333.333333333
Phalacrocorax carbo,Martes foina,316350000,7532142.857142857
Phalacrocorax carbo,Mustela putorius,316350000,7189772.7272727275
Phalacrocorax carbo,Paguma larvata,316350000,6730851.063829787
Phalacrocorax carbo,Sminthopsis crassicaudata,316350000,7532142.857142857
Phalacrocorax carbo,Struthio camelus,100750000,8395833.333333334
Phalacrocorax carbo,Tragelaphus strepsiceros,316350000,6327000.0
Phalacrocorax carbo,Tapirus terrestris,316350000,6590625.0
Phalacrocorax carbo,Callimico goeldii,316350000,6877173.9130434785
Phalacrocorax carbo,Colobus guereza,316350000,2750869.565217391
Phalacrocorax carbo,Lama glama,316350000,5858333.333333333
Phalacrocorax carbo,Macropus giganteus,316350000,6877173.9130434785
Papio cynocephalus,Mus musculus,66450000,2215000.0
Papio cynocephalus,Rattus norvegicus,66450000,2373214.285714286
Papio cynocephalus,Panthera leo,99275000,3423275.8620689656
Papio cynocephalus,Triturus cristatus,338650000,4515333.333333333
Papio cynocephalus,Ateles paniscus,25062500,2784722.222222222
Papio cynocephalus,Branta canadensis,316350000,7189772.7272727275
Papio cynocephalus,Camelus dromedarius,87325000,3358653.846153846
Papio cynocephalus,Cebus albifrons,32327925,4040990.625
Papio cynocephalus,Crocodylus siamensis,316350000,4584782.608695652
Papio cynocephalus,Echinops telfairi,93075000,2737500.0
Papio cynocephalus,Erinaceus europaeus,88177000,3391423.076923077
Papio cynocephalus,Hippopotamus amphibius,87325000,3796739.1304347827
Papio cynocephalus,Lagothrix lagotricha,25062500,3132812.5
Papio cynocephalus,Lutra lutra,99275000,9927500.0
Papio cynocephalus,Macaca mulatta,8043250,2010812.5
Papio cynocephalus,Mellivora capensis,99275000,11030555.555555556
Papio cynocephalus,Microtus xanthognathus,66450000,1476666.6666666667
Papio cynocephalus,Nasua nasua,99275000,7091071.428571428
Papio cynocephalus,Tursiops truncatus,109550000,4213461.538461538
Papio cynocephalus,Anas platyrhynchos,316350000,7030000.0
Papio cynocephalus,Camelus bactrianus,87325000,3358653.846153846
Papio cynocephalus,Cavia porcellus,66450000,1748684.2105263157
Papio cynocephalus,Crocuta crocuta,99275000,4727380.952380952
Papio cynocephalus,Elephas maximus,93075000,2908593.75
Papio cynocephalus,Lama guanicoe,87325000,3118750.0
Papio cynocephalus,Martes foina,99275000,11030555.555555556
Papio cynocephalus,Mustela putorius,99275000,9025000.0
Papio cynocephalus,Paguma larvata,99275000,4727380.952380952
Papio cynocephalus,Sminthopsis crassicaudata,144850000,3448809.523809524
Papio cynocephalus,Struthio camelus,316350000,6877173.9130434785
Papio cynocephalus,Tragelaphus strepsiceros,87325000,3493000.0
Papio cynocephalus,Tapirus terrestris,92000000,3833333.3333333335
Papio cynocephalus,Callimico goeldii,25062500,2506250.0
Papio cynocephalus,Colobus guereza,13450750,128102.38095238095
Papio cynocephalus,Lama glama,87325000,3118750.0
Papio cynocephalus,Macropus giganteus,144850000,4138571.4285714286
Papio cynocephalus,Phalacrocorax carbo,316350000,7030000.0
Rhinolophus ferrumequinum,Mus musculus,99275000,3423275.8620689656
Rhinolophus ferrumequinum,Rattus norvegicus,99275000,3202419.35483871
Rhinolophus ferrumequinum,Panthera leo,63150000,2526000.0
Rhinolophus ferrumequinum,Triturus cristatus,338650000,4455921.052631579
Rhinolophus ferrumequinum,Ateles paniscus,99275000,5515277.777777778
Rhinolophus ferrumequinum,Branta canadensis,316350000,7030000.0
Rhinolophus ferrumequinum,Camelus dromedarius,87325000,3234259.2592592593
Rhinolophus ferrumequinum,Cebus albifrons,99275000,5225000.0
Rhinolophus ferrumequinum,Crocodylus siamensis,316350000,4652205.882352941
Rhinolophus ferrumequinum,Echinops telfairi,70850000,1864473.6842105263
Rhinolophus ferrumequinum,Erinaceus europaeus,88177000,3674041.6666666665
Rhinolophus ferrumequinum,Hippopotamus amphibius,87325000,3796739.1304347827
Rhinolophus ferrumequinum,Lagothrix lagotricha,99275000,5515277.777777778
Rhinolophus ferrumequinum,Lutra lutra,63150000,4857692.307692308
Rhinolophus ferrumequinum,Macaca mulatta,99275000,4727380.952380952
Rhinolophus ferrumequinum,Mellivora capensis,63150000,4510714.285714285
